"Time (s)","Pressure (hPa)"
9.204754740E2,9.847024536E2
9.215432230E2,9.846964264E2
9.226110550E2,9.846878052E2
9.236788370E2,9.846772766E2
9.247466520E2,9.846675110E2
9.258144640E2,9.846631622E2
9.268822380E2,9.846551514E2
9.279501340E2,9.846423340E2
9.290180160E2,9.846259308E2
9.300859030E2,9.846094513E2
9.311538430E2,9.845835876E2
9.322217440E2,9.845541382E2
9.332895760E2,9.845339203E2
9.343573850E2,9.845214844E2
9.354252130E2,9.845130157E2
9.364930290E2,9.845130157E2
9.375608470E2,9.845141602E2
9.386286910E2,9.845141602E2
9.396965250E2,9.845086670E2
9.407643750E2,9.844967651E2
9.418322330E2,9.844824219E2
9.428999980E2,9.844639587E2
9.439677820E2,9.844474030E2
9.450355950E2,9.844299316E2
9.461034120E2,9.844159698E2
9.471712550E2,9.844028473E2
9.482391130E2,9.843856049E2
9.493069420E2,9.843676758E2
9.503747680E2,9.843553162E2
9.514425320E2,9.843481445E2
9.525102950E2,9.843424225E2
9.535780560E2,9.843379211E2
9.546458690E2,9.843320465E2
9.557135910E2,9.843257141E2
9.567813370E2,9.843173981E2
9.578490650E2,9.843036652E2
9.589168020E2,9.842878723E2
9.599845180E2,9.842688751E2
9.610522550E2,9.842513275E2
9.621200020E2,9.842291260E2
9.631877590E2,9.842111969E2
9.642555070E2,9.841989136E2
9.653232660E2,9.841890717E2
9.663910100E2,9.841812134E2
9.674587660E2,9.841744232E2
9.685265590E2,9.841659546E2
9.695943930E2,9.841549683E2
9.706621820E2,9.841452026E2
9.717299710E2,9.841294098E2
9.727977430E2,9.841143036E2
9.738655570E2,9.841026306E2
9.749334080E2,9.840896606E2
9.760012480E2,9.840690613E2
9.770691170E2,9.840467072E2
9.781369520E2,9.840251160E2
9.792047360E2,9.840004730E2
9.802725290E2,9.839787292E2
9.813402720E2,9.839703369E2
9.824081060E2,9.839662933E2
9.834759070E2,9.839654541E2
9.845436470E2,9.839598083E2
9.856114330E2,9.839527130E2
9.866792240E2,9.839397430E2
9.877470160E2,9.839245605E2
9.888148310E2,9.839053345E2
9.898826290E2,9.838883972E2
9.909504610E2,9.838713074E2
9.920182680E2,9.838540649E2
9.930860850E2,9.838429260E2
9.941538630E2,9.838311005E2
9.952216340E2,9.838200378E2
9.962893860E2,9.838100433E2
9.973571600E2,9.838008118E2
9.984249110E2,9.837846375E2
9.994927460E2,9.837673950E2
1.000560576E3,9.837526703E2
1.001628374E3,9.837379456E2
1.002696138E3,9.837185669E2
1.003763920E3,9.836988068E2
1.004831668E3,9.836807251E2
1.005899449E3,9.836592102E2
1.006967184E3,9.836455536E2
1.008034906E3,9.836361694E2
1.009102675E3,9.836244965E2
1.010170396E3,9.836076355E2
1.011238142E3,9.835950470E2
1.012305858E3,9.835779572E2
1.013373591E3,9.835613251E2
1.014441290E3,9.835526276E2
1.015509026E3,9.835526276E2
1.016576799E3,9.835566711E2
1.017644557E3,9.835623932E2
1.018712299E3,9.835623932E2
1.019780046E3,9.835549164E2
1.020847833E3,9.835399628E2
1.021915623E3,9.835201263E2
1.022983430E3,9.835009003E2
1.024051260E3,9.834830475E2
1.025119071E3,9.834735870E2
1.026186815E3,9.834671021E2
1.027254520E3,9.834585571E2
1.028322224E3,9.834478760E2
1.029389946E3,9.834346771E2
1.030457647E3,9.834210205E2
1.031525443E3,9.834075928E2
1.032593178E3,9.833988953E2
1.033660886E3,9.833851624E2
1.034728685E3,9.833744049E2
1.035796444E3,9.833599091E2
1.036864153E3,9.833471680E2
1.037931855E3,9.833361816E2
1.038999622E3,9.833283997E2
1.040067333E3,9.833172607E2
1.041135081E3,9.833065796E2
1.042202821E3,9.832910156E2
1.043270543E3,9.832720947E2
1.044338255E3,9.832553864E2
1.045405905E3,9.832417297E2
1.046473611E3,9.832324982E2
1.047541339E3,9.832279968E2
1.048609098E3,9.832277679E2
1.049676808E3,9.832274628E2
1.050744496E3,9.832202148E2
1.051812253E3,9.832081604E2
1.052879966E3,9.831912231E2
1.053947736E3,9.831715393E2
1.055015461E3,9.831526184E2
1.056083207E3,9.831378937E2
1.057150992E3,9.831269073E2
1.058218715E3,9.831240082E2
1.059286455E3,9.831200409E2
1.060354185E3,9.831118011E2
1.061421854E3,9.831026459E2
1.062489583E3,9.830915833E2
1.063557315E3,9.830760193E2
1.064625041E3,9.830637360E2
1.065692731E3,9.830491638E2
1.066760446E3,9.830341339E2
1.067828159E3,9.830183411E2
1.068895830E3,9.830023193E2
1.069963562E3,9.829921722E2
1.071031306E3,9.829826355E2
1.072099025E3,9.829822540E2
1.073166744E3,9.829822540E2
1.074234493E3,9.829822540E2
1.075302258E3,9.829759216E2
1.076369946E3,9.829641724E2
1.077437661E3,9.829472351E2
1.078505398E3,9.829270935E2
1.079573146E3,9.829061127E2
1.080640851E3,9.828892517E2
1.081708617E3,9.828772736E2
1.082776292E3,9.828697968E2
1.083844022E3,9.828626251E2
1.084911797E3,9.828577423E2
1.085979545E3,9.828546906E2
1.087047276E3,9.828509521E2
1.088114995E3,9.828472900E2
1.089182695E3,9.828356934E2
1.090250388E3,9.828183746E2
1.091318110E3,9.827993011E2
1.092385768E3,9.827767944E2
1.093453425E3,9.827552032E2
1.094521079E3,9.827359009E2
1.095588759E3,9.827240753E2
1.096656455E3,9.827199554E2
1.097724096E3,9.827185059E2
1.098791753E3,9.827185059E2
1.099859437E3,9.827232361E2
1.100927128E3,9.827336884E2
1.101994822E3,9.827439117E2
1.103062501E3,9.827480316E2
1.104130172E3,9.827528381E2
1.105197844E3,9.827528381E2
1.106265535E3,9.827476501E2
1.107333209E3,9.827357483E2
1.108400874E3,9.827271271E2
1.109468599E3,9.827159119E2
1.110536291E3,9.827005768E2
1.111603965E3,9.826801300E2
1.112671650E3,9.826576996E2
1.113739330E3,9.826332855E2
1.114807033E3,9.826101685E2
1.115874743E3,9.825784302E2
1.116942428E3,9.825547028E2
1.118010086E3,9.825138092E2
1.119077727E3,9.824983215E2
1.120145405E3,9.824882507E2
1.121213108E3,9.824716187E2
1.122280782E3,9.824324036E2
1.123348500E3,9.823793793E2
1.124416220E3,9.823239136E2
1.125484003E3,9.822886658E2
1.126551758E3,9.822785187E2
1.127619515E3,9.822785187E2
1.128687266E3,9.823207092E2
1.129755024E3,9.823596954E2
1.130822698E3,9.823769379E2
1.131890403E3,9.823863220E2
1.132958086E3,9.824179840E2
1.134025746E3,9.824751282E2
1.135093435E3,9.825557709E2
1.136161134E3,9.826437378E2
1.137228796E3,9.827150726E2
1.138296466E3,9.827519226E2
1.139364129E3,9.830912781E2
1.140431787E3,9.849553680E2
1.141499451E3,9.868003082E2
1.142567130E3,9.886672211E2
1.143634806E3,9.905463409E2
1.144702544E3,9.923033905E2
1.145770256E3,9.923325348E2
1.146837976E3,9.923325348E2
1.147905674E3,9.923300934E2
1.148973366E3,9.923300934E2
1.150041074E3,9.923325348E2
1.151108758E3,9.923384094E2
1.152176375E3,9.923468018E2
1.153243971E3,9.923552704E2
1.154311687E3,9.923623657E2
1.155379352E3,9.923691559E2
1.156447038E3,9.923751831E2
1.157514663E3,9.923757935E2
1.158582316E3,9.923757935E2
1.159650023E3,9.923732758E2
1.160717650E3,9.923685455E2
1.161785345E3,9.923620605E2
1.162853046E3,9.923616028E2
