"Time (s)","Pressure (hPa)"
3.689893086E2,9.937645264E2
3.690292936E2,9.937617188E2
3.690693081E2,9.937625732E2
3.691093033E2,9.937657471E2
3.691493131E2,9.937649536E2
3.691893118E2,9.937630005E2
3.692293140E2,9.937628174E2
3.692693150E2,9.937623901E2
3.693093049E2,9.937613525E2
3.693493129E2,9.937602539E2
3.693893049E2,9.937590942E2
3.694293086E2,9.937589111E2
3.694693117E2,9.937571411E2
3.695093024E2,9.937537842E2
3.695493100E2,9.937545776E2
3.695893041E2,9.937561646E2
3.696293109E2,9.937573242E2
3.696692972E2,9.937581177E2
3.697092970E2,9.937583008E2
3.697493091E2,9.937552490E2
3.697893067E2,9.937510986E2
3.698293109E2,9.937501221E2
3.698693099E2,9.937508545E2
3.699093106E2,9.937506104E2
3.699493139E2,9.937490234E2
3.699893075E2,9.937498169E2
3.700293112E2,9.937489014E2
3.700693074E2,9.937457886E2
3.701093092E2,9.937433472E2
3.701493106E2,9.937432861E2
3.701892998E2,9.937420044E2
3.702293108E2,9.937398682E2
3.702693067E2,9.937399292E2
3.703093133E2,9.937410889E2
3.703493102E2,9.937413330E2
3.703892975E2,9.937407227E2
3.704293115E2,9.937407227E2
3.704693036E2,9.937399292E2
3.705093048E2,9.937380981E2
3.705493171E2,9.937357178E2
3.705893088E2,9.937360229E2
3.706293106E2,9.937358398E2
3.706693077E2,9.937342529E2
3.707093138E2,9.937342529E2
3.707493074E2,9.937344971E2
3.707893119E2,9.937319336E2
3.708293098E2,9.937286377E2
3.708693055E2,9.937272339E2
3.709093134E2,9.937247925E2
3.709493111E2,9.937229614E2
3.709893116E2,9.937220459E2
3.710293097E2,9.937223511E2
3.710693023E2,9.937241211E2
3.711093092E2,9.937247925E2
3.711493036E2,9.937227783E2
3.711893050E2,9.937200317E2
3.712293110E2,9.937187500E2
3.712693075E2,9.937163086E2
3.713093086E2,9.937161255E2
3.713493038E2,9.937184448E2
3.713893121E2,9.937197266E2
3.714293109E2,9.937184448E2
3.714693128E2,9.937161255E2
3.715093151E2,9.937138672E2
3.715493033E2,9.937116089E2
3.715893126E2,9.937106323E2
3.716293093E2,9.937106323E2
3.716693077E2,9.937131958E2
3.717093117E2,9.937158203E2
3.717493021E2,9.937164307E2
3.717893121E2,9.937163086E2
3.718293070E2,9.937153320E2
3.718693107E2,9.937136841E2
3.719093170E2,9.937110596E2
3.719493140E2,9.937100830E2
3.719893166E2,9.937100830E2
3.720293072E2,9.937094727E2
3.720693159E2,9.937067261E2
3.721093072E2,9.937055664E2
3.721493135E2,9.937047119E2
3.721893095E2,9.937039185E2
3.722293057E2,9.937034912E2
3.722693114E2,9.937034912E2
3.723093067E2,9.937053833E2
3.723493115E2,9.937055664E2
3.723893105E2,9.937033081E2
3.724292999E2,9.937018433E2
3.724693104E2,9.937024536E2
3.725093020E2,9.937003174E2
3.725493128E2,9.936995239E2
3.725893124E2,9.937028198E2
3.726293126E2,9.937044067E2
3.726692974E2,9.937037964E2
3.727093057E2,9.937026367E2
3.727493115E2,9.937005615E2
3.727893007E2,9.936972656E2
3.728293100E2,9.936938477E2
3.728693133E2,9.936897583E2
3.729093059E2,9.936866455E2
3.729493116E2,9.936840820E2
3.729893088E2,9.936802979E2
3.730293121E2,9.936780396E2
3.730693112E2,9.936781006E2
3.731093021E2,9.936780396E2
3.731493098E2,9.936774292E2
3.731893046E2,9.936788330E2
3.732293052E2,9.936818237E2
3.732693107E2,9.936837158E2
3.733093091E2,9.936821289E2
3.733493098E2,9.936799927E2
3.733893036E2,9.936778564E2
3.734293103E2,9.936744995E2
3.734693031E2,9.936725464E2
3.735093086E2,9.936737061E2
3.735493084E2,9.936774292E2
3.735893033E2,9.936795044E2
3.736293102E2,9.936802979E2
3.736692956E2,9.936805420E2
3.737093057E2,9.936801758E2
3.737493097E2,9.936770630E2
3.737893008E2,9.936729736E2
3.738293129E2,9.936704102E2
3.738693036E2,9.936677856E2
3.739093103E2,9.936655273E2
3.739493082E2,9.936641846E2
3.739893071E2,9.936647339E2
3.740293089E2,9.936655273E2
3.740693054E2,9.936639404E2
3.741093098E2,9.936610107E2
3.741493044E2,9.936616211E2
3.741893092E2,9.936637573E2
3.742293115E2,9.936637573E2
3.742693041E2,9.936644287E2
3.743093111E2,9.936651611E2
3.743493062E2,9.936619873E2
3.743893146E2,9.936585083E2
3.744293115E2,9.936567383E2
3.744692992E2,9.936551514E2
3.745093052E2,9.936567383E2
3.745493007E2,9.936604614E2
3.745893100E2,9.936602783E2
3.746293066E2,9.936585693E2
3.746693064E2,9.936577148E2
3.747093139E2,9.936546631E2
3.747493111E2,9.936514893E2
3.747893114E2,9.936516724E2
3.748293082E2,9.936516724E2
3.748693124E2,9.936510620E2
3.749093121E2,9.936508789E2
3.749493098E2,9.936512451E2
3.749893091E2,9.936518555E2
3.750293064E2,9.936526489E2
3.750693113E2,9.936536865E2
3.751093105E2,9.936546021E2
3.751493034E2,9.936544189E2
3.751893100E2,9.936519775E2
3.752293067E2,9.936492920E2
3.752693100E2,9.936481323E2
3.753093157E2,9.936476440E2
3.753493010E2,9.936458130E2
3.753893140E2,9.936436768E2
3.754293075E2,9.936419067E2
3.754693139E2,9.936381836E2
3.755093077E2,9.936348877E2
3.755493122E2,9.936340942E2
3.755893081E2,9.936346436E2
3.756293031E2,9.936352539E2
3.756692956E2,9.936364136E2
3.757093015E2,9.936375732E2
3.757493029E2,9.936360474E2
3.757893056E2,9.936329346E2
3.758292952E2,9.936317139E2
3.758693060E2,9.936316528E2
3.759093015E2,9.936307373E2
3.759493068E2,9.936310425E2
3.759893081E2,9.936323242E2
3.760292977E2,9.936323242E2
3.760693094E2,9.936307373E2
3.761093080E2,9.936303711E2
3.761493139E2,9.936303711E2
3.761893070E2,9.936300049E2
3.762293154E2,9.936308594E2
3.762693050E2,9.936321411E2
3.763093088E2,9.936310425E2
3.763493120E2,9.936302490E2
3.763893080E2,9.936300049E2
3.764293123E2,9.936274414E2
3.764693122E2,9.936246948E2
3.765092976E2,9.936240234E2
3.765493151E2,9.936235352E2
3.765893083E2,9.936214600E2
3.766293124E2,9.936214600E2
3.766692971E2,9.936239014E2
3.767092977E2,9.936251221E2
3.767493087E2,9.936251221E2
3.767893031E2,9.936262817E2
3.768293048E2,9.936274414E2
3.768693012E2,9.936259766E2
3.769093113E2,9.936237183E2
3.769493098E2,9.936229248E2
3.769893116E2,9.936232300E2
3.770293137E2,9.936209717E2
3.770693025E2,9.936199341E2
3.771093099E2,9.936227417E2
3.771493120E2,9.936227417E2
3.771892978E2,9.936198120E2
3.772293125E2,9.936188354E2
3.772693072E2,9.936189575E2
3.773093110E2,9.936165771E2
3.773493099E2,9.936135864E2
3.773893027E2,9.936114502E2
3.774293107E2,9.936087036E2
3.774693064E2,9.936063232E2
3.775093137E2,9.936043701E2
3.775493023E2,9.936029053E2
3.775893084E2,9.936020508E2
3.776293074E2,9.936041870E2
3.776693051E2,9.936063232E2
3.777093103E2,9.936071167E2
3.777493044E2,9.936100464E2
3.777893084E2,9.936126099E2
3.778293090E2,9.936126099E2
3.778693006E2,9.936116333E2
3.779093108E2,9.936104736E2
3.779493033E2,9.936069336E2
3.779893122E2,9.936043701E2
3.780293097E2,9.936030273E2
3.780692979E2,9.935985107E2
3.781093084E2,9.935948486E2
3.781493038E2,9.935952148E2
3.781893113E2,9.935955811E2
3.782293063E2,9.935948486E2
3.782693098E2,9.935955811E2
3.783093103E2,9.935969849E2
3.783493015E2,9.935973511E2
3.783893123E2,9.935987549E2
3.784293088E2,9.935996094E2
3.784693133E2,9.935979614E2
3.785093067E2,9.935961914E2
3.785493007E2,9.935952148E2
3.785893171E2,9.935928955E2
3.786293077E2,9.935900269E2
3.786693088E2,9.935905151E2
3.787093150E2,9.935904541E2
3.787493042E2,9.935870361E2
3.787893169E2,9.935844727E2
3.788293067E2,9.935831299E2
3.788693200E2,9.935807495E2
3.789093162E2,9.935799561E2
3.789493155E2,9.935806885E2
3.789893138E2,9.935811768E2
3.790293080E2,9.935826416E2
3.790693145E2,9.935836792E2
3.791093096E2,9.935823364E2
3.791493130E2,9.935808716E2
3.791893120E2,9.935795898E2
3.792293024E2,9.935772705E2
3.792693189E2,9.935760498E2
3.793093109E2,9.935772705E2
3.793493145E2,9.935777588E2
3.793893121E2,9.935758667E2
3.794293023E2,9.935753784E2
3.794693174E2,9.935762939E2
3.795093088E2,9.935753174E2
3.795493129E2,9.935756836E2
3.795893137E2,9.935778198E2
3.796293131E2,9.935770264E2
3.796692995E2,9.935768433E2
3.797093054E2,9.935787964E2
3.797493088E2,9.935786133E2
3.797893059E2,9.935768433E2
3.798293112E2,9.935768433E2
3.798693144E2,9.935753174E2
3.799093065E2,9.935727539E2
3.799493107E2,9.935714722E2
3.799893077E2,9.935704346E2
3.800293129E2,9.935697021E2
3.800693111E2,9.935680542E2
3.801092974E2,9.935662842E2
3.801493110E2,9.935652466E2
3.801893062E2,9.935649414E2
3.802293159E2,9.935628052E2
3.802693095E2,9.935613403E2
3.803093136E2,9.935608521E2
3.803493121E2,9.935581055E2
3.803893070E2,9.935568237E2
3.804293149E2,9.935582886E2
3.804693110E2,9.935595703E2
3.805093052E2,9.935594482E2
3.805493115E2,9.935609131E2
3.805893050E2,9.935603638E2
3.806293117E2,9.935590820E2
3.806692991E2,9.935578003E2
3.807093138E2,9.935559692E2
3.807493115E2,9.935561523E2
3.807892992E2,9.935577393E2
3.808293101E2,9.935584717E2
3.808693044E2,9.935582886E2
3.809093104E2,9.935582886E2
3.809493073E2,9.935572510E2
3.809893069E2,9.935574951E2
3.810293072E2,9.935561523E2
3.810693023E2,9.935535278E2
3.811093102E2,9.935524292E2
3.811493033E2,9.935512695E2
3.811893069E2,9.935485229E2
3.812293096E2,9.935460205E2
3.812693116E2,9.935455933E2
3.813093144E2,9.935444336E2
3.813493057E2,9.935418701E2
3.813893079E2,9.935408936E2
3.814293111E2,9.935421143E2
3.814692986E2,9.935426636E2
3.815093079E2,9.935427856E2
3.815493044E2,9.935434570E2
3.815893133E2,9.935436401E2
3.816293094E2,9.935433350E2
3.816693062E2,9.935424805E2
3.817093105E2,9.935397339E2
3.817493038E2,9.935372314E2
3.817893171E2,9.935354614E2
3.818293083E2,9.935324097E2
3.818693118E2,9.935294189E2
3.819092972E2,9.935288086E2
3.819493023E2,9.935286865E2
3.819893078E2,9.935265503E2
3.820293012E2,9.935252075E2
3.820693084E2,9.935245361E2
3.821093069E2,9.935234375E2
3.821492957E2,9.935239258E2
3.821893052E2,9.935233154E2
3.822293025E2,9.935211792E2
3.822693085E2,9.935203247E2
3.823093090E2,9.935206299E2
3.823493076E2,9.935200195E2
3.823893081E2,9.935177002E2
3.824293029E2,9.935157471E2
3.824693074E2,9.935149536E2
3.825092989E2,9.935133667E2
3.825493083E2,9.935106201E2
3.825893081E2,9.935111084E2
3.826293044E2,9.935128174E2
3.826692924E2,9.935135498E2
3.827093033E2,9.935131836E2
3.827493071E2,9.935135498E2
3.827893092E2,9.935137939E2
3.828293010E2,9.935114136E2
3.828693087E2,9.935089111E2
3.829093038E2,9.935083008E2
3.829493096E2,9.935074463E2
3.829893071E2,9.935071411E2
3.830293107E2,9.935083008E2
3.830693087E2,9.935090942E2
3.831093046E2,9.935099487E2
3.831493097E2,9.935091553E2
3.831893023E2,9.935073242E2
3.832293081E2,9.935061646E2
3.832693061E2,9.935047607E2
3.833093028E2,9.935040283E2
3.833493108E2,9.935050049E2
3.833893046E2,9.935059814E2
3.834293090E2,9.935069580E2
3.834693053E2,9.935065308E2
3.835092974E2,9.935030518E2
3.835493099E2,9.934971924E2
3.835893051E2,9.934934692E2
3.836293071E2,9.934910889E2
3.836692952E2,9.934894409E2
3.837093097E2,9.934907227E2
3.837493085E2,9.934925537E2
3.837893101E2,9.934920654E2
3.838293111E2,9.934916992E2
3.838693082E2,9.934918823E2
3.839093088E2,9.934907227E2
3.839493076E2,9.934921875E2
3.839893044E2,9.934949951E2
3.840293100E2,9.934938354E2
3.840693038E2,9.934913940E2
3.841093094E2,9.934892578E2
3.841493112E2,9.934868164E2
3.841892987E2,9.934853516E2
3.842293106E2,9.934850464E2
3.842693038E2,9.934862061E2
3.843093093E2,9.934881592E2
3.843493125E2,9.934877930E2
3.843893098E2,9.934838867E2
3.844293035E2,9.934825439E2
3.844693044E2,9.934812622E2
3.845093047E2,9.934779053E2
3.845493067E2,9.934770508E2
3.845893095E2,9.934782104E2
3.846293088E2,9.934780273E2
3.846693057E2,9.934772339E2
3.847093158E2,9.934765625E2
3.847493075E2,9.934729614E2
3.847893106E2,9.934700317E2
3.848293103E2,9.934697266E2
3.848692988E2,9.934715576E2
3.849093149E2,9.934731445E2
3.849493083E2,9.934739380E2
3.849893131E2,9.934743042E2
3.850293094E2,9.934744263E2
3.850692963E2,9.934718018E2
3.851093059E2,9.934690552E2
3.851493070E2,9.934688721E2
3.851893092E2,9.934679565E2
3.852293031E2,9.934654541E2
3.852693086E2,9.934636841E2
3.853093084E2,9.934637451E2
3.853493036E2,9.934625244E2
3.853893076E2,9.934591064E2
3.854293054E2,9.934565430E2
3.854693095E2,9.934552002E2
3.855093063E2,9.934557495E2
3.855492962E2,9.934573364E2
3.855893096E2,9.934598389E2
3.856293007E2,9.934627686E2
3.856693059E2,9.934645386E2
3.857093061E2,9.934631958E2
3.857493015E2,9.934608154E2
3.857893082E2,9.934584961E2
3.858293007E2,9.934552002E2
3.858693082E2,9.934536133E2
3.859093033E2,9.934537354E2
3.859493097E2,9.934554443E2
3.859893080E2,9.934583130E2
3.860293054E2,9.934602661E2
3.860693084E2,9.934598389E2
3.861093067E2,9.934567261E2
3.861493108E2,9.934537964E2
3.861893118E2,9.934516602E2
3.862292997E2,9.934500732E2
3.862693061E2,9.934500732E2
3.863093025E2,9.934516602E2
3.863493110E2,9.934512939E2
3.863893123E2,9.934500732E2
3.864293028E2,9.934516602E2
3.864693076E2,9.934518433E2
3.865092991E2,9.934508057E2
3.865493104E2,9.934519653E2
3.865893051E2,9.934552002E2
3.866293081E2,9.934553833E2
3.866692949E2,9.934539185E2
3.867093038E2,9.934518433E2
3.867493087E2,9.934485474E2
3.867893023E2,9.934458008E2
3.868293082E2,9.934445190E2
3.868693079E2,9.934429932E2
3.869092981E2,9.934420776E2
3.869493118E2,9.934415283E2
3.869893020E2,9.934397583E2
3.870293070E2,9.934355469E2
3.870693094E2,9.934344482E2
3.871092971E2,9.934360352E2
3.871493058E2,9.934350586E2
3.871893002E2,9.934329224E2
3.872293094E2,9.934331055E2
3.872693004E2,9.934332886E2
3.873093082E2,9.934323120E2
3.873493061E2,9.934334106E2
3.873893012E2,9.934350586E2
3.874293078E2,9.934346924E2
3.874693028E2,9.934340820E2
3.875093052E2,9.934331055E2
3.875493092E2,9.934306641E2
3.875892956E2,9.934284058E2
3.876293097E2,9.934279175E2
3.876692937E2,9.934262695E2
3.877093090E2,9.934246826E2
3.877493105E2,9.934259033E2
3.877892949E2,9.934271240E2
3.878293065E2,9.934268799E2
3.878693020E2,9.934274292E2
3.879093069E2,9.934278564E2
3.879493063E2,9.934262695E2
3.879893079E2,9.934251099E2
3.880293072E2,9.934241333E2
3.880693033E2,9.934233398E2
3.881093092E2,9.934244995E2
3.881493054E2,9.934251099E2
3.881893092E2,9.934219971E2
3.882293085E2,9.934210205E2
3.882692983E2,9.934204102E2
3.883093056E2,9.934163208E2
3.883493031E2,9.934132080E2
3.883893090E2,9.934142456E2
3.884293074E2,9.934158325E2
3.884692948E2,9.934152222E2
3.885093027E2,9.934147339E2
3.885493010E2,9.934139404E2
3.885893030E2,9.934114380E2
3.886293071E2,9.934073486E2
3.886693033E2,9.934038086E2
3.887093078E2,9.934025269E2
3.887493010E2,9.934022217E2
3.887893068E2,9.934018555E2
3.888293028E2,9.934014893E2
3.888693060E2,9.934006958E2
3.889093056E2,9.933997803E2
3.889493023E2,9.933992920E2
3.889893075E2,9.933987427E2
3.890293036E2,9.933989258E2
3.890693061E2,9.933992920E2
3.891093072E2,9.933971558E2
3.891492934E2,9.933961182E2
3.891893102E2,9.933974609E2
3.892293023E2,9.933980713E2
3.892693081E2,9.934002686E2
3.893093059E2,9.934039307E2
3.893493082E2,9.934036255E2
3.893893056E2,9.933999023E2
3.894293015E2,9.933946533E2
3.894693056E2,9.933887939E2
3.895093046E2,9.933855591E2
3.895493068E2,9.933833008E2
3.895893102E2,9.933811646E2
3.896293017E2,9.933826294E2
3.896692945E2,9.933836670E2
3.897093023E2,9.933829956E2
3.897493071E2,9.933836670E2
3.897893077E2,9.933862305E2
3.898292952E2,9.933858643E2
3.898693066E2,9.933825073E2
3.899093023E2,9.933795776E2
3.899493072E2,9.933766479E2
3.899893072E2,9.933743896E2
3.900293073E2,9.933728638E2
3.900693068E2,9.933739014E2
3.901093082E2,9.933745117E2
3.901493070E2,9.933774414E2
3.901893042E2,9.933805542E2
3.902293108E2,9.933819580E2
3.902693072E2,9.933831177E2
3.903093044E2,9.933850708E2
3.903493088E2,9.933846436E2
3.903893048E2,9.933819580E2
3.904293067E2,9.933811646E2
3.904693097E2,9.933818359E2
3.905092937E2,9.933792114E2
3.905493096E2,9.933763428E2
3.905893035E2,9.933768311E2
3.906293112E2,9.933774414E2
3.906692968E2,9.933762817E2
3.907093076E2,9.933758545E2
3.907493095E2,9.933758545E2
3.907893022E2,9.933746948E2
3.908293072E2,9.933712769E2
3.908693064E2,9.933682861E2
3.909093096E2,9.933677979E2
3.909493082E2,9.933670654E2
3.909893048E2,9.933656006E2
3.910293099E2,9.933657227E2
3.910693069E2,9.933659058E2
3.911093090E2,9.933637695E2
3.911493126E2,9.933621826E2
3.911892997E2,9.933624268E2
3.912293082E2,9.933623047E2
3.912693056E2,9.933606567E2
3.913093127E2,9.933608398E2
3.913493128E2,9.933608398E2
3.913893082E2,9.933590698E2
3.914293115E2,9.933585815E2
3.914693087E2,9.933596802E2
3.915093172E2,9.933602295E2
3.915493077E2,9.933604736E2
3.915893102E2,9.933616333E2
3.916293096E2,9.933619995E2
3.916693090E2,9.933599854E2
3.917093125E2,9.933563232E2
3.917493061E2,9.933538208E2
3.917893118E2,9.933518677E2
3.918293076E2,9.933508911E2
3.918693003E2,9.933526611E2
3.919093115E2,9.933556519E2
3.919493022E2,9.933579102E2
3.919893106E2,9.933567505E2
3.920293102E2,9.933538818E2
3.920693118E2,9.933523560E2
3.921093099E2,9.933508911E2
3.921493035E2,9.933481445E2
3.921893110E2,9.933479614E2
3.922293071E2,9.933491211E2
3.922693114E2,9.933485107E2
3.923093096E2,9.933483276E2
3.923493061E2,9.933468018E2
3.923893086E2,9.933450317E2
3.924293077E2,9.933440552E2
3.924693083E2,9.933406982E2
3.925093050E2,9.933370361E2
3.925492994E2,9.933360596E2
3.925893104E2,9.933336792E2
3.926293004E2,9.933310547E2
3.926692990E2,9.933297729E2
3.927093081E2,9.933276367E2
3.927493091E2,9.933261719E2
3.927893131E2,9.933260498E2
3.928293078E2,9.933235474E2
3.928693109E2,9.933223877E2
3.929093048E2,9.933225708E2
3.929493099E2,9.933211670E2
3.929893105E2,9.933194580E2
3.930293048E2,9.933196411E2
3.930693115E2,9.933194580E2
3.931093058E2,9.933182373E2
3.931493116E2,9.933184814E2
3.931893136E2,9.933182373E2
3.932293004E2,9.933157349E2
3.932693160E2,9.933161011E2
3.933093124E2,9.933188477E2
3.933493118E2,9.933179932E2
3.933893151E2,9.933170776E2
3.934293112E2,9.933175049E2
3.934693157E2,9.933138428E2
3.935093087E2,9.933114014E2
3.935493133E2,9.933121948E2
3.935893097E2,9.933132935E2
3.936293142E2,9.933151245E2
3.936693000E2,9.933170166E2
3.937093017E2,9.933167114E2
3.937493174E2,9.933171997E2
3.937893118E2,9.933151245E2
3.938293110E2,9.933118896E2
3.938693102E2,9.933102417E2
3.939092990E2,9.933061523E2
3.939493092E2,9.932993164E2
3.939893104E2,9.932967529E2
3.940293130E2,9.932975464E2
3.940693097E2,9.932967529E2
3.941093012E2,9.932981567E2
3.941493125E2,9.933014526E2
3.941893025E2,9.933024292E2
3.942293076E2,9.933024292E2
3.942693042E2,9.933023682E2
3.943093081E2,9.932999878E2
3.943493076E2,9.932975464E2
3.943893030E2,9.932971802E2
3.944293096E2,9.932965698E2
3.944693038E2,9.932973633E2
3.945093071E2,9.932999878E2
3.945493078E2,9.933021240E2
3.945892984E2,9.933030396E2
3.946293130E2,9.933012695E2
3.946692965E2,9.932993164E2
3.947093093E2,9.932987061E2
3.947493114E2,9.932979736E2
3.947893051E2,9.932967529E2
3.948293145E2,9.932975464E2
3.948693113E2,9.932971802E2
3.949093117E2,9.932945557E2
3.949493087E2,9.932926636E2
3.949893174E2,9.932916870E2
3.950293159E2,9.932893677E2
3.950693064E2,9.932886963E2
3.951093124E2,9.932901611E2
3.951493074E2,9.932908325E2
3.951893130E2,9.932891846E2
3.952293138E2,9.932867432E2
3.952693019E2,9.932850342E2
3.953093162E2,9.932835083E2
3.953493118E2,9.932817383E2
3.953893146E2,9.932821045E2
3.954293156E2,9.932847900E2
3.954693035E2,9.932833252E2
3.955093128E2,9.932807617E2
3.955493079E2,9.932803955E2
3.955893174E2,9.932784424E2
3.956293051E2,9.932755127E2
3.956693116E2,9.932750854E2
3.957093127E2,9.932745972E2
3.957493113E2,9.932721558E2
3.957893144E2,9.932717896E2
3.958293150E2,9.932709961E2
3.958693143E2,9.932692261E2
3.959093141E2,9.932686768E2
3.959493025E2,9.932669067E2
3.959893160E2,9.932646484E2
3.960293090E2,9.932631836E2
3.960693165E2,9.932647705E2
3.961093179E2,9.932646484E2
3.961493050E2,9.932647705E2
3.961893106E2,9.932641602E2
